5768,Lidocaine HCl Viscous,Lidocaine HCl,Hi-Tech/Akorn C
5769,Lidocaine HCl*,Lidocaine HCl,Wockhardt USA L
5770,Lidocaine HCl*,Lidocaine HCl,Westminster Pha
5771,Lidocaine HCl*,Lidocaine HCl,Seton Pharmaceu
5772,Lidocaine HCl*,Lidocaine HCl,Roxane/West-War
5773,Lidocaine HCl*,Lidocaine HCl,Puretek Corpora
5774,Lidocaine HCl*,Lidocaine HCl,West-Ward/Hikma
5775,Lidocaine HCl*,Lidocaine HCl,Mckesson Packag
5776,Lidocaine HCl*,Lidocaine HCl,Lannett Co. Inc
5777,Lidocaine HCl*,Lidocaine HCl,International M*
5778,Lidocaine HCl*,Lidocaine HCl,"IGI Labs, Inc./"
5779,Lidocaine HCl*,Lidocaine HCl,Hospira/Pfizer
5780,Lidocaine HCl*,Lidocaine HCl,Auromedics Phar
5781,Lidocaine HCl*,Lidocaine HCl,App/Fresenius K
5782,Lidocaine HCl*,Lidocaine HCl,Akorn Inc.
5783,Lidocaine HCl*,Lidocaine HCl/PF,West-Ward/Hikma
5784,Lidocaine HCl*,Lidocaine HCl/PF,Hospira/Pfizer*
5785,Lidocaine HCl*,Lidocaine HCl/PF,Auromedics Phar
5786,Lidocaine HCl*,Lidocaine HCl/PF,App/Fresenius K
5787,Lidocaine HCl-Epinephrine,Lidocaine HCl/Epinephrine,Hospira/Pfizer
5788,Lidocaine HCl-Epinephrine,Lidocaine HCl/Epinephrine/PF,Hospira/Pfizer
5789,Lidocaine-Hydrocortisone*,Lidocaine/Hydrocortisone Ac,Puretek Corpora*
5790,Lidocaine-Prilocaine,Lidocaine/Prilocaine,Teligent Pharma
5791,Lidocaine-Prilocaine,Lidocaine/Prilocaine,Sola Pharmaceut
5792,Lidocaine-Prilocaine,Lidocaine/Prilocaine,Mckesson Packag
5793,Lidocaine-Prilocaine,Lidocaine/Prilocaine,Major Pharmaceu
5794,Lidocaine-Prilocaine,Lidocaine/Prilocaine,Hi-Tech/Akorn C
5795,Lidocaine-Prilocaine,Lidocaine/Prilocaine,Fougera/Sandoz
5796,Lidocaine-Prilocaine,Lidocaine/Prilocaine,Amneal Pharmace
5797,Lidocaine-Prilocaine,Lidocaine/Prilocaine,Actavis/Teva
5798,Lidoderm,Lidocaine,Endo Pharm Inc.
5799,Liletta,Levonorgestrel,Allergan Inc.
5800,Lillow,Levonorgestrel/Ethin.Estradiol,Amneal Pharmace
5801,Lincocin,Lincomycin HCl,Pharmaci/Pfizer
5802,Lincomycin HCl,Lincomycin HCl,X-Gen Pharmaceu
5803,Lindane,Lindane,Morton Grove Ph
5804,Linezolid,Linezolid,Major Pharmaceu
5805,Linezolid,Linezolid,Roxane/West-War
5806,Linezolid,Linezolid,Greenstone LLC.
5807,Linezolid,Linezolid,"Celltrion USA,"
5808,Linezolid,Linezolid,Camber Pharmace
5809,Linezolid,Linezolid,Ascend Laborato
5810,Linezolid,Linezolid,Amneal Pharmace
5811,Linezolid,Linezolid,Alembic Pharmac
5812,Linezolid,Linezolid,AHP
5813,Linezolid-0.9% NaCl,Linezolid In 0.9% Sodium Chlor,Hospira/Pfizer
5814,Linezolid-D5W,Linezolid In Dextrose 5%,Sun Pharmaceuti
5815,Linezolid-D5W,Linezolid In Dextrose 5%,Sandoz
5816,Linezolid-D5W,Linezolid In Dextrose 5%,Sagent Pharmace
5817,Linezolid-D5W,Linezolid In Dextrose 5%,Piramal Critica
5818,Linezolid-D5W,Linezolid In Dextrose 5%,Mylan Instituti
5819,Linezolid-D5W,Linezolid In Dextrose 5%,Fresenius Kabi
5820,Linezolid-D5W,Linezolid In Dextrose 5%,Auromedics Phar
5821,Linzess,Linaclotide,Allergan Inc.
5822,Lioresal Intrathecal,Baclofen,Saol Therapeuti
5823,Liothyronine Sodium*,Liothyronine Sodium,Sigmapharm Labo
5824,Liothyronine Sodium*,Liothyronine Sodium,Northstar Rx Ll
5825,Liothyronine Sodium*,Liothyronine Sodium,Mayne Pharma In
5826,Liothyronine Sodium*,Liothyronine Sodium,"Gsms, Inc."
5827,Liothyronine Sodium*,Liothyronine Sodium,Greenstone LLC.
5828,Liothyronine Sodium*,Liothyronine Sodium,Avkare
5829,Liothyronine Sodium*,Liothyronine Sodium,Zydus Pharmaceu
5830,Liothyronine Sodium*,Liothyronine Sodium,Teva USA
5831,Liothyronine Sodium*,Liothyronine Sodium,Sun Pharmaceuti
5832,Lipitor,Atorvastatin Calcium,Pfizer/Viatris
5833,Lipofen,Fenofibrate,Kowa Pharmaceut
5834,Lipofen,Fenofibrate,Ani Pharmaceuti
5835,Lisinopril,Lisinopril,Solco Healthcar
5836,Lisinopril,Lisinopril,Ranbaxy Pharmac
5837,Lisinopril,Lisinopril,Mckesson Packag
5838,Lisinopril,Lisinopril,West-Ward/Hikma
5839,Lisinopril,Lisinopril,Major Pharmaceu
5840,Lisinopril,Lisinopril,Sandoz
5841,Lisinopril,Lisinopril,Lupin Pharmaceu
5842,Lisinopril,Lisinopril,Legacy Pharmace
5843,Lisinopril,Lisinopril,International L
5844,Lisinopril,Lisinopril,Exelan Pharmace
5845,Lisinopril,Lisinopril,Camber Pharmace
5846,Lisinopril,Lisinopril,Bluepoint Labor
5847,Lisinopril,Lisinopril,Aurobindo Pharm
5848,Lisinopril,Lisinopril,Actavis/Teva
5849,Lisinopril,Lisinopril,Accord Healthca
5850,Lisinopril,Lisinopril,AHP
5851,Lisinopril-Hydrochlorothiazide,Lisinopril/Hydrochlorothiazide,Solco Healthcar
5852,Lisinopril-Hydrochlorothiazide,Lisinopril/Hydrochlorothiazide,West-Ward/Hikma
5853,Lisinopril-Hydrochlorothiazide,Lisinopril/Hydrochlorothiazide,Sandoz
5854,Lisinopril-Hydrochlorothiazide,Lisinopril/Hydrochlorothiazide,Lupin Pharmaceu
5855,Lisinopril-Hydrochlorothiazide,Lisinopril/Hydrochlorothiazide,Legacy Pharmace
5856,Lisinopril-Hydrochlorothiazide,Lisinopril/Hydrochlorothiazide,Exelan Pharmace
5857,Lisinopril-Hydrochlorothiazide,Lisinopril/Hydrochlorothiazide,"Cipla USA, Inc."
5858,Lisinopril-Hydrochlorothiazide,Lisinopril/Hydrochlorothiazide,Aurobindo Pharm
5859,Lisinopril-Hydrochlorothiazide,Lisinopril/Hydrochlorothiazide,Actavis/Teva
5860,Lite Touch,Pen Needle,Medicore
5861,Lite Touch,Diabetic,Medicore
5862,Lite Touch,Syring-Needl,Medicore
5863,Lite Touch,Disp,Medicore
5864,Lite Touch,Insul,Medicore
5865,Lite Touch,0.3 Ml,Medicore
5866,Lite Touch,Syringe And Needle,Medicore
5867,Lite Touch,Insulin,Medicore
5868,Lite Touch,1ml,Medicore
5869,Lite Touch,Syringe-Needle,Medicore
5870,Lite Touch,Insulin,Medicore
5871,Lite Touch,0.5 Ml,Medicore
5872,Litetouch Insulin Syringe,Syring-Needl,Medicore
5873,Litetouch Insulin Syringe,Disp,Medicore
5874,Litetouch Insulin Syringe,Insul,Medicore
5875,Litetouch Insulin Syringe,0.3 Ml,Medicore
5876,Litetouch Insulin Syringe,Syringe And Needle,Medicore
5877,Litetouch Insulin Syringe,Insulin,Medicore
5878,Litetouch Insulin Syringe,1ml,Medicore
5879,Litetouch Insulin Syringe,Syringe-Needle,Medicore
5880,Litetouch Insulin Syringe,Insulin,Medicore
5881,Litetouch Insulin Syringe,0.5 Ml,Medicore
5882,Lithium,Lithium Citrate,Roxane/West-War
5883,Lithium Carbonate,Lithium Carbonate,West-Ward/Hikma
5884,Lithium Carbonate,Lithium Carbonate,Sun Pharmaceuti
5885,Lithium Carbonate,Lithium Carbonate,Roxane/West-War
5886,Lithium Carbonate,Lithium Carbonate,Glenmark Pharma
5887,Lithium Carbonate,Lithium Carbonate,Camber Pharmace
5888,Lithium Carbonate,Lithium Carbonate,Alembic Pharmac
5889,Lithium Carbonate ER,Lithium Carbonate,Roxane/West-War
5890,Lithium Carbonate ER,Lithium Carbonate,Rising Pharm
5891,Lithium Carbonate ER,Lithium Carbonate,Pd-Rx Pharm
5892,Lithium Carbonate ER,Lithium Carbonate,Mylan
5893,Lithium Carbonate ER,Lithium Carbonate,Mylan Instituti
5894,Lithium Carbonate ER,Lithium Carbonate,Glenmark Pharma
5895,Lithium Carbonate ER,Lithium Carbonate,Avet Pharmaceut
5896,Lithium Carbonate ER,Lithium Carbonate,Ani Pharmaceuti
5897,Lithium Carbonate ER,Lithium Carbonate,AHP
5898,Lithobid,Lithium Carbonate,Ani Pharmaceuti
5899,Lithostat,Acetohydroxamic Acid,Mission Pharm.
5900,Livalo,Pitavastatin Calcium,Kowa Pharmaceut
5901,Livtencity,Maribavir,Takeda Pharmace
5902,Lo Loestrin Fe,Norethindrone-E.Estradiol-Iron,Actavis/Allerga
5903,Lo-Zumandimine,Ethinyl Estradiol/Drospirenone,Aurobindo Pharm
5904,Locoid,Hydrocortisone Butyrate,Bausch Health U
5905,Locoid Lipocream,Hydrocortisone Butyrate/Emoll,Bausch Health U
5906,Lodosyn,Carbidopa,Bausch Health U
5907,Loestrin,Norethindrone Ac-Eth Estradiol,Teva Women's He
5908,Loestrin Fe,Norethindrone-E.Estradiol-Iron,Teva Women's He
5909,Lojaimiess,L-Norgest/E.Estradiol-E.Estrad,"Xiromed, LLC"
5910,Lokelma,Sodium Zirconium Cyclosilicate,Astrazeneca
5911,Lomotil,Diphenoxylate HCl/Atropine,Pfizer US Pharm
5912,Lonhala Magnair Refill,Glycopyrrolate/Neb.Accessories,Sunovion Pharma
5913,Lonhala Magnair Starter,Glycopyrrol/Nebulizer/Accessor,Sunovion Pharma
5914,Lonsurf,Trifluridine/Tipiracil HCl,Taiho Oncology
5915,Loperamide,Loperamide HCl,Teva USA
5916,Loperamide,Loperamide HCl,Mylan Instituti
5917,Loperamide,Loperamide HCl,Mylan
5918,Loperamide,Loperamide HCl,AHP
5919,Lopid,Gemfibrozil,Pfizer US Pharm
5920,Lopinavir-Ritonavir,Lopinavir/Ritonavir,Lannett Co. Inc
5921,Lopinavir-Ritonavir,Lopinavir/Ritonavir,Camber Pharmace
5922,Lopressor,Metoprolol Tartrate,Validus Pharmac
5923,Loprox,Ciclopirox,Bausch Health U
5924,Lorazepam Intensol,Lorazepam,Roxane/West-War
5925,Lorazepam*,Lorazepam,West-Ward/Hikma
5926,Lorazepam*,Lorazepam,Teva USA
5927,Lorazepam*,Lorazepam,Pharm Assoc Inc
5928,Lorazepam*,Lorazepam,Major Pharmaceu
5929,Lorazepam*,Lorazepam,Leading Pharma
5930,Lorazepam*,Lorazepam,International M
5931,Lorazepam*,Lorazepam,Hospira/Pfizer
5932,Lorazepam*,Lorazepam,Hosp/Pfiz-Premi
5933,Lorazepam*,Lorazepam,"West-Ward,Inc./"
5934,Lorazepam*,Lorazepam,Hi-Tech/Akorn C
5935,Lorazepam*,Lorazepam,Excellium Pharm
5936,Lorazepam*,Lorazepam,Aurobindo Pharm
5937,Lorazepam*,Lorazepam,Amneal Pharmace
5938,Lorazepam*,Lorazepam,Akorn Inc.
5939,Lorazepam*,Lorazepam,Actavis/Teva
5940,Lorazepam*,Lorazepam,AHP
5941,Lorbrena,Lorlatinib,Pfizer US Pharm
5942,Loreev XR,Lorazepam,Almatica Pharma
5943,Lortab,Hydrocodone/Acetaminophen,Akorn Inc.
5944,Loryna,Ethinyl Estradiol/Drospirenone,"Xiromed, LLC"
5945,Lorzone,Chlorzoxazone,Vertical Pharm
5946,Losartan Potassium,Losartan Potassium,Zydus Pharmaceu
5947,Losartan Potassium,Losartan Potassium,West-Ward/Hikma
5948,Losartan Potassium,Losartan Potassium,Torrent Pharmac
5949,Losartan Potassium,Losartan Potassium,Strides Pharma
5950,Losartan Potassium,Losartan Potassium,Sandoz
5951,Losartan Potassium,Losartan Potassium,Rising Pharm
5952,Losartan Potassium,Losartan Potassium,"Micro Labs USA,"
5953,Losartan Potassium,Losartan Potassium,Mckesson Packag
5954,Losartan Potassium,Losartan Potassium,Major Pharmaceu
5955,Losartan Potassium,Losartan Potassium,Macleods Pharma
5956,Losartan Potassium,Losartan Potassium,Lupin Pharmaceu
5957,Losartan Potassium,Losartan Potassium,Solco Healthcar
5958,Losartan Potassium,Losartan Potassium,Xlcare Pharmace
5959,Losartan Potassium,Losartan Potassium,Legacy Pharmace
5960,Losartan Potassium,Losartan Potassium,Jubilant Cadist
5961,Losartan Potassium,Losartan Potassium,Camber Pharmace
5962,Losartan Potassium,Losartan Potassium,Bryant Ranch Pr
5963,Losartan Potassium,Losartan Potassium,Avpak
5964,Losartan Potassium,Losartan Potassium,Avet Pharmaceut
5965,Losartan Potassium,Losartan Potassium,Aurobindo Pharm
5966,Losartan Potassium,Losartan Potassium,Aphena Pharma S
5967,Losartan Potassium,Losartan Potassium,Alembic Pharmac
5968,Losartan Potassium,Losartan Potassium,AHP
5969,Losartan-Hydrochlorothiazide,Losartan/Hydrochlorothiazide,Unichem Pharmac
5970,Losartan-Hydrochlorothiazide,Losartan/Hydrochlorothiazide,Torrent Pharmac
5971,Losartan-Hydrochlorothiazide,Losartan/Hydrochlorothiazide,Teva USA
5972,Losartan-Hydrochlorothiazide,Losartan/Hydrochlorothiazide,Solco Healthcar
5973,Losartan-Hydrochlorothiazide,Losartan/Hydrochlorothiazide,Sandoz
5974,Losartan-Hydrochlorothiazide,Losartan/Hydrochlorothiazide,Rising Pharm
5975,Losartan-Hydrochlorothiazide,Losartan/Hydrochlorothiazide,Northstar Rx Ll
5976,Losartan-Hydrochlorothiazide,Losartan/Hydrochlorothiazide,Macleods Pharma
5977,Losartan-Hydrochlorothiazide,Losartan/Hydrochlorothiazide,Lupin Pharmaceu
5978,Losartan-Hydrochlorothiazide,Losartan/Hydrochlorothiazide,Jubilant Cadist
5979,Losartan-Hydrochlorothiazide,Losartan/Hydrochlorothiazide,Aurobindo Pharm
5980,Losartan-Hydrochlorothiazide,Losartan/Hydrochlorothiazide,Alembic Pharmac
5981,Losartan-Hydrochlorothiazide,Losartan/Hydrochlorothiazide,Acetris Health
5982,Loseasonique,L-Norgest/E.Estradiol-E.Estrad,Teva Women's He
5983,Lotemax,Loteprednol Etabonate,Bausch Health U
5984,Lotemax Sm,Loteprednol Etabonate,Bausch Health U
5985,Lotensin,Benazepril HCl,Validus Pharmac
5986,Lotensin HCT,Benazepril/Hydrochlorothiazide,Validus Pharmac
5987,Loteprednol Etabonate,Loteprednol Etabonate,Sun Pharmaceuti
5988,Loteprednol Etabonate,Loteprednol Etabonate,Oceanside Pharm
5989,Loteprednol Etabonate,Loteprednol Etabonate,Bausch Health U
5990,Loteprednol Etabonate,Loteprednol Etabonate,Akorn Inc.
5991,Lotrel,Amlodipine Besylate/Benazepril,Novartis
5992,Lotronex,Alosetron HCl,Sebela Pharmace
5993,Lovastatin,Lovastatin,Teva USA
5994,Lovastatin,Lovastatin,Sandoz
5995,Lovastatin,Lovastatin,Proficient Rx L
5996,Lovastatin,Lovastatin,Lupin Pharmaceu
5997,Lovastatin,Lovastatin,Legacy Pharmace
5998,Lovastatin,Lovastatin,International L
5999,Lovastatin,Lovastatin,Carlsbad Tech
6000,Lovastatin,Lovastatin,Bluepoint Labor
6001,Lovastatin,Lovastatin,Actavis/Teva
6002,Lovaza,Omega-3 Acid Ethyl Esters,Woodward Pharma
6003,Lovaza,Omega-3 Acid Ethyl Esters,Glaxosmithkline
6004,Lovenox,Enoxaparin Sodium,Sanofi/Premierp
6005,Lovenox,Enoxaparin Sodium,Sanofi-Aventis
6006,Low-Ogestrel,Norgestrel-Ethinyl Estradiol,Mayne Pharma In
6007,Loxapine,Loxapine Succinate,Mylan
6008,Loxapine,Loxapine Succinate,Marlex Pharm.
6009,Loxapine,Loxapine Succinate,Lannett Co. Inc
6010,Loxapine,Loxapine Succinate,Burel/Prasco La
6011,Loxapine,Loxapine Succinate,Actavis/Teva
6012,Lubiprostone,Lubiprostone,Par Pharm.
6013,Lucemyra,Lofexidine HCl,"Uswm, LLC, D.B."
6014,Lucemyra,Lofexidine HCl,US Worldmeds
6015,Lucentis,Ranibizumab,"Genentech, Inc."
6016,Luer-Lok Syringe,Syringe,Bd Medical Surg
6017,Luer-Lok Syringe,Insulin,Bd Medical Surg
6018,Luer-Lok Syringe,Needless 1 Ml,Bd Medical Surg
6019,Luliconazole,Luliconazole,Oceanside Pharm
6020,Lumakras,Sotorasib,Amgen
6021,Lumigan,Bimatoprost,Allergan Inc.
6022,Lumizyme,Alglucosidase Alfa,Genzyme
6023,Lunesta,Eszopiclone,Sunovion Pharma
6024,Lupaneta Pack,Leuprolide/Norethindrone Acet,Abbvie US LLC
6025,Lupkynis,Voclosporin,Aurinia Pharma
6026,Lupron Depot,Leuprolide Acetate,Abbvie US LLC
6027,Lupron Depot-Ped,Leuprolide Acetate,Abbvie US LLC
6028,Lutera,Levonorgestrel/Ethin.Estradiol,Mayne Pharma In
6029,Luxiq,Betamethasone Valerate,Mylan
6030,Luzu,Luliconazole,Bausch Health U
6031,Lybalvi,Olanzapine/Samidorphan Malate,Alkermes Inc
6032,Lyllana,Estradiol,Amneal Pharmace
6033,Lynparza,Olaparib,Astrazeneca
6034,Lyrica,Pregabalin,Pfizer/Viatris
6035,Lyrica Cr,Pregabalin,Pfizer/Viatris
6036,Lysodren,Mitotane,Laboratoire Hra
6037,Lyumjev,Insulin Lispro-Aabc,Eli Lilly & Co.
6038,Lyumjev Kwikpen U-100,Insulin Lispro-Aabc,Eli Lilly & Co.
6039,Lyumjev Kwikpen U-200,Insulin Lispro-Aabc,Eli Lilly & Co.
6040,M-M-R II Vaccine,Measles,Merck Sharp & D
6041,M-M-R II Vaccine,Mumps,Merck Sharp & D
6042,M-M-R II Vaccine,Rubella Vacc/PF,Merck Sharp & D
6043,M-Natal Plus,PNV,Method Pharmace
6044,M-Natal Plus,Calcium 72/Iron/Folic Acid,Method Pharmace
6045,Macrobid,Nitrofurantoin Monohyd/M-Cryst,Almatica Pharma
6046,Macrodantin,Nitrofurantoin Macrocrystal,Almatica Pharma
6047,Magellan Insulin Safety Syrng,Syringe,Covidien/Kendal
6048,Magellan Insulin Safety Syrng,Needle,Covidien/Kendal
6049,Magellan Insulin Safety Syrng,Insuln,Covidien/Kendal
6050,Magellan Insulin Safety Syrng,Safe,Covidien/Kendal
6051,Magellan Insulin Safety Syrng,1ml,Covidien/Kendal
6052,Magellan Insulin Safety Syrng,Syringe,Covidien/Kendal
6053,Magellan Insulin Safety Syrng,Needle,Covidien/Kendal
6054,Magellan Insulin Safety Syrng,Insuln,Covidien/Kendal
6055,Magellan Insulin Safety Syrng,Sf 0.5ml,Covidien/Kendal
6056,Magellan Insulin Syringe,Syringe,Covidien/Kendal
6057,Magellan Insulin Syringe,Needle,Covidien/Kendal
6058,Magellan Insulin Syringe,Insuln,Covidien/Kendal
6059,Magellan Insulin Syringe,Sf 0.5ml,Covidien/Kendal
6060,Magnesium Sulfate,Magnesium Sulfate,Hospira/Pfizer
6061,Magnesium Sulfate,Magnesium Sulfate,Fresenius Kabi/
6062,Magnesium Sulfate,Magnesium Sulfate,Fresenius Kabi
6063,Magnesium Sulfate,Magnesium Sulfate,Exela Pharma Sc
6064,Magnesium Sulfate,Magnesium Sulfate,App/Fresenius K
6065,Magnesium Sulfate,Magnesium Sulfate In Water,WG Critical Car
6066,Magnesium Sulfate,Magnesium Sulfate In Water,Hospira/Pfizer
6067,Magnesium Sulfate,Magnesium Sulfate In Water,Fresenius Kabi
6068,Magnesium Sulfate,Magnesium Sulfate In Water,Baxter Healthca
6069,Magnesium Sulfate,Magnesium Sulfate In Water,App/Fresenius K
6070,Magnesium Sulfate-D5W,Magnesium Sulfate/D5W,WG Critical Car
6071,Magnesium Sulfate-D5W,Magnesium Sulfate/D5W,Hospira/Pfizer
6072,Magnesium Sulfate-D5W,Magnesium Sulfate/D5W,Fresenius Kabi
6073,Makena*,Hydroxyprogesterone Caproat/PF,Amag/Covis Phar*
6074,Malathion,Malathion,Taro Pharm USA
6075,Mannitol,Mannitol,Hospira/Pfizer
6076,Mannitol,Mannitol,App/Fresenius K
6077,Marcaine,Bupivacaine HCl,Hospira/Pfizer
6078,Marcaine,Bupivacaine HCl/PF,Hospira/Pfizer
6079,Marinol,Dronabinol,Thepharmanetwor
6080,Marlissa,Levonorgestrel/Ethin.Estradiol,Glenmark Pharma
6081,Marplan,Isocarboxazid,Validus Pharmac
6082,Matulane,Procarbazine HCl,Leadiant Biosci
6083,Matzim La,Diltiazem HCl,Actavis/Teva
6084,Mavenclad,Cladribine,"Emd Serono, Inc"
6085,Mavyret,Glecaprevir/Pibrentasvir,Abbvie US LLC
6086,Maxalt,Rizatriptan Benzoate,Organon LLC
6087,Maxalt,Rizatriptan Benzoate,Merck Sharp & D
6088,Maxalt Mlt,Rizatriptan Benzoate,Organon LLC
6089,Maxalt Mlt,Rizatriptan Benzoate,Merck Sharp & D
6090,Maxi-Comfort,Syringe And Needle,Delta Hi-Tech
6091,Maxi-Comfort,Insulin,Delta Hi-Tech
6092,Maxi-Comfort,1ml,Delta Hi-Tech
6093,Maxi-Comfort,Syringe-Needle,Delta Hi-Tech
6094,Maxi-Comfort,Insulin,Delta Hi-Tech
6095,Maxi-Comfort,0.5 Ml,Delta Hi-Tech
6096,Maxicomfort II Pen Needle,Pen Needle,Delta Hi-Tech
6097,Maxicomfort II Pen Needle,Diabetic,Delta Hi-Tech
6098,Maxidex,Dexamethasone,Alcon/Novartis
6099,Maxitrol,Neomycin/Polymyxin B/Dexametha,Novartis
6100,Maxitrol,Neomycin/Polymyxin B/Dexametha,Alcon/Novartis
6101,Maxzide,Triamterene/Hydrochlorothiazid,Mylan
6102,Maxzide-25 Mg,Triamterene/Hydrochlorothiazid,Mylan
6103,Mayzent,Siponimod,Novartis
6104,Me-Naphos-Mb-Hyo 1,Methenam/Sod Phos/Mblue/Hyoscy,Method Pharmace
6105,Meclizine HCl,Meclizine HCl,Zydus Pharmaceu
6106,Meclizine HCl,Meclizine HCl,Wilshire Pharma
6107,Meclizine HCl,Meclizine HCl,Rising Pharm
6108,Meclizine HCl,Meclizine HCl,Major Pharmaceu
6109,Meclizine HCl,Meclizine HCl,Jubilant Cadist
6110,Meclizine HCl,Meclizine HCl,Epic Pharma LLC
6111,Meclizine HCl,Meclizine HCl,Avpak
6112,Meclizine HCl,Meclizine HCl,Avkare
6113,Meclizine HCl,Meclizine HCl,Amneal Pharmace
6114,Meclizine HCl,Meclizine HCl,AHP
6115,Meclofenamate Sodium,Meclofenamate Sodium,Mylan
6116,Medrol,Methylprednisolone,Pharmaci/Pfizer
6117,Medroxyprogesterone Acetate*,Medroxyprogesterone Acetate,Amphastar/Novap
6118,Medroxyprogesterone Acetate*,Medroxyprogesterone Acetate,Amphastar Pharm
6119,Medroxyprogesterone Acetate*,Medroxyprogesterone Acetate,"Afaxys, Inc."
6120,Medroxyprogesterone Acetate*,Medroxyprogesterone Acetate,Teva USA
6121,Medroxyprogesterone Acetate*,Medroxyprogesterone Acetate,Teva Parenteral
6122,Medroxyprogesterone Acetate*,Medroxyprogesterone Acetate,Sun Pharmaceuti
6123,Medroxyprogesterone Acetate*,Medroxyprogesterone Acetate,Prasco Labs
6124,Medroxyprogesterone Acetate*,Medroxyprogesterone Acetate,Northstar Rx Ll
6125,Medroxyprogesterone Acetate*,Medroxyprogesterone Acetate,Mylan Instituti
6126,Medroxyprogesterone Acetate*,Medroxyprogesterone Acetate,Greenstone/Pras
6127,Medroxyprogesterone Acetate*,Medroxyprogesterone Acetate,Greenstone LLC.
6128,Mefenamic Acid,Mefenamic Acid,"Micro Labs USA,"
6129,Mefenamic Acid,Mefenamic Acid,Lupin Pharmaceu
6130,Mefloquine HCl,Mefloquine HCl,West-Ward/Hikma
6131,Mefloquine HCl,Mefloquine HCl,Teva USA
6132,Megestrol Acetate,Megestrol Acetate,Vistapharm
6133,Megestrol Acetate,Megestrol Acetate,TWI Pharmaceuti
6134,Megestrol Acetate,Megestrol Acetate,Teva USA
6135,Megestrol Acetate,Megestrol Acetate,Roxane/West-War
6136,Megestrol Acetate,Megestrol Acetate,Precision Dose
6137,Megestrol Acetate,Megestrol Acetate,Pharm Assoc Inc
6138,Megestrol Acetate,Megestrol Acetate,Par Pharm.
6139,Megestrol Acetate,Megestrol Acetate,Mylan Instituti
6140,Megestrol Acetate,Megestrol Acetate,Morton Grove Ph
6141,Megestrol Acetate,Megestrol Acetate,Mckesson Packag
6142,Megestrol Acetate,Megestrol Acetate,Major Pharmaceu
6143,Megestrol Acetate,Megestrol Acetate,Hi-Tech/Akorn C
6144,Megestrol Acetate,Megestrol Acetate,Breckenridge
6145,Mekinist,Trametinib Dimethyl Sulfoxide,Novartis
6146,Mektovi,Binimetinib,Array/Pfizer
6147,Melodetta 24 Fe,Norethindrone-E.Estradiol-Iron,Amneal Pharmace
6148,Meloxicam,Meloxicam,Xlcare Pharmace
6149,Meloxicam,Meloxicam,Unichem Pharmac
6150,Meloxicam,Meloxicam,Sterling-Knight
6151,Meloxicam,Meloxicam,Rising Pharm
6152,Meloxicam,Meloxicam,Mckesson Packag
6153,Meloxicam,Meloxicam,Lupin Pharmaceu
6154,Meloxicam,Meloxicam,International L
6155,Meloxicam,Meloxicam,Zydus Pharmaceu
6156,Meloxicam,Meloxicam,Exelan Pharmace
6157,Meloxicam,Meloxicam,"Cipla USA, Inc."
6158,Meloxicam,Meloxicam,Carlsbad Tech
6159,Meloxicam,Meloxicam,Belcher Pharmac
6160,Meloxicam,Meloxicam,Avpak
6161,Meloxicam,Meloxicam,Aurobindo Pharm
6162,Meloxicam,Meloxicam,Aphena Pharma S
6163,Meloxicam,Meloxicam,AHP
6164,Meloxicam,Meloxicam,Novitium Pharma
6165,Meloxicam,Submicronized,Novitium Pharma
6166,Meloxicam,Meloxicam,Lupin Pharmaceu
6167,Meloxicam,Submicronized,Lupin Pharmaceu
6168,Melphalan,Melphalan,Alvogen Inc
6169,Memantine HCl,Memantine HCl,Wockhardt USA L
6170,Memantine HCl,Memantine HCl,Upsher Smith La
6171,Memantine HCl,Memantine HCl,Unichem Pharmac
6172,Memantine HCl,Memantine HCl,Sun Pharma Glob
6173,Memantine HCl,Memantine HCl,Major Pharmaceu
6174,Memantine HCl,Memantine HCl,Macleods Pharma
6175,Memantine HCl,Memantine HCl,Lupin Pharmaceu
6176,Memantine HCl,Memantine HCl,Lannett Co. Inc
6177,Memantine HCl,Memantine HCl,Viona Pharmaceu
6178,Memantine HCl,Memantine HCl,Dr.Reddy'S Lab
6179,Memantine HCl,Memantine HCl,"Celltrion USA,"
6180,Memantine HCl,Memantine HCl,Aurobindo Pharm
6181,Memantine HCl,Memantine HCl,Apotex Corp
6182,Memantine HCl,Memantine HCl,Amneal Pharmace
6183,Memantine HCl,Memantine HCl,Alembic Pharmac
6184,Memantine HCl,Memantine HCl,Ajanta Pharma L
6185,Memantine HCl,Memantine HCl,Actavis/Teva
6186,Memantine HCl,Memantine HCl,AHP
6187,Memantine HCl ER,Memantine HCl,Zydus Pharmaceu
6188,Memantine HCl ER,Memantine HCl,Slate Run Pharm
6189,Memantine HCl ER,Memantine HCl,Par Pharm.
6190,Memantine HCl ER,Memantine HCl,Northstar Rx Ll
6191,Memantine HCl ER,Memantine HCl,Mylan
6192,Memantine HCl ER,Memantine HCl,Major Pharmaceu
6193,Memantine HCl ER,Memantine HCl,Lupin Pharmaceu
6194,Memantine HCl ER,Memantine HCl,Apotex Corp
6195,Memantine HCl ER,Memantine HCl,Amneal Pharmace
6196,Memantine HCl ER,Memantine HCl,Amerigen/Ani Ph
6197,Menactra,Mening Vac A,Sanofi-Pasteur
6198,Menactra,C,Sanofi-Pasteur
6199,Menactra,Y,Sanofi-Pasteur
