Dr.Reddy'S Lab
Bluepoint Labor
Major Pharmaceu
Unichem Pharmac
AHP
Aurobindo Pharm
Ajanta Pharma L
Par Pharm.
Mylan Instituti
Mylan
Lupin Pharmaceu
Major Pharmaceu
AHP
Dr.Reddy'S Lab
Amneal Pharmace
Northstar Rx Ll
Bluepoint Labor
Aurobindo Pharm
Vertical/Avion
Hospira/Pfizer
Hospira/Pfizer
Baxter Healthca
"Xiromed, LLC"
Sun Pharma Glob
Sandoz
Sagent Pharmace
Winthrop US
Mylan Instituti
Ingenus Pharmac
Hospira/Pfizer
Baxter Healthca
Armas Pharmaceu
Actavis/Teva
Accord Healthca
Sigmapharm Labo
Novadoz Pharmac
Northstar Rx Ll
Major Pharmaceu
Greenstone LLC.
Bionpharma Inc.
Sun Pharma Glob
Avkare
Aurobindo Pharm
Accord Healthca
Mayne Pharma In
Ultragenyx Phar
Ingenus Pharmac
Vensun/Strides
Torrent Pharmac
Strides Pharma
Solco Healthcar
Ranbaxy Pharmac
Major Pharmaceu
Mylan
Macleods Pharma
Lupin Pharmaceu
Jubilant Cadist
"Gsms, Inc."
Dr.Reddy'S Lab
Camber Pharmace
TWI Pharmaceuti
Bi-Coastal Phar
Aurobindo Pharm
Alembic Pharmac
Biomes Pharmace
Aci Healthcare
AHP
Zydus Pharmaceu
Unichem Pharmac
Sandoz
Macleods Pharma
"Akarx, Inc."
Mayne Pharma In
Mayne Pharma In
Sandoz
"Micro Labs USA,"
Leading Pharma
Hi-Tech/Akorn C
"Gsms, Inc."
Bausch Health U
Somerset Therap
Sandoz
"Micro Labs USA,"
Leading Pharma
Hi-Tech/Akorn C
"Gsms, Inc."
Bausch Health U
Aurobindo Pharm
Akorn Inc.
Amneal Pharmace
Viiv Healthcare
Leo Pharma Inc.
Zydus Pharmaceu
Upsher-Smith La
Teva USA
Qualitest/Par P
Mylan Instituti
Mylan
Major Pharmaceu
Greenstone LLC.
Avkare
Avet Pharmaceut
Apotex Corp
Accord Healthca
Mylan*
Mylan Instituti
Morton Grove Ph
Major Pharmaceu
Macoven Pharmac
"Gsms, Inc."
Florida Pharmac
Mylan/Archis Ph
Avkare
Aurobindo Pharm
Amneal Pharmace
Alembic Pharmac
Ajanta Pharma L
Teva USA
Taro Pharm USA
Silarx/Lannett
Par Pharm.
Northstar Rx Ll
Winthrop US
Meitheal Pharma
Avet Pharmaceut
Baxter Healthca
West-Ward/Hikma
Pfizer US Pharm
App/Fresenius K
Actavis/Teva
Zydus Pharmaceu
Sun Pharma Glob
Northstar Rx Ll
Dr.Reddy'S Lab
Bluepoint Labor
Baxter Healthca
Fresenius Kabi/
Fresenius Kabi
Zydus Pharmaceu
West-Ward/Hikma*
Viona Pharmaceu
Sun Pharmaceuti
Solco Healthcar
Puracap Laborat
Mylan
Mutual Pharm Co
Mayne Pharma In
Lupin Pharmaceu
Major Pharmaceu
Larken Labs
Lannett Co. Inc
"Jg Pharma, Inc."
Harris Pharm
Epic Pharma LLC
Chartwell Rx Ll
Mylan Instituti
Teva USA
Bi-Coastal Phar
Avpak
Apotex Corp
Amneal Pharmace
Avet Pharmaceut
Alvogen Inc
Alembic Pharmac
Ajanta Pharma L
Actavis/Teva
Acella Pharmace
AHP
Prasco Labs
Zydus Pharmaceu
Ranbaxy/Sun Pha
Pd-Rx Pharm
Par Pharm.
Mayne Pharma In
Lupin Pharmaceu
Lannett Co. Inc
Gavis/Lupin
Cosette Pharmac
"Cipla USA, Inc."
Chartwell Rx Ll
Avet Pharmaceut
Amneal Pharmace
Alembic Pharmac
AHP
Par Pharm.
Mylan
Actavis/Teva
Sun Pharma Glob
Rhodes Pharmace
Major Pharmaceu
Lannett Co. Inc
Camber Pharmace
Avkare
Ascend Laborato
Akorn Inc.
AHP
"Htl-Strefa, S.A"
"Htl-Strefa, S.A"
"Htl-Strefa, S.A"
"Htl-Strefa, S.A"
"Htl-Strefa, S.A"
"Htl-Strefa, S.A"
"Htl-Strefa, S.A"
"Htl-Strefa, S.A"
"Htl-Strefa, S.A"
"Htl-Strefa, S.A"
"Htl-Strefa, S.A"
"Htl-Strefa, S.A"
"Htl-Strefa, S.A"
"Htl-Strefa, S.A"
"Htl-Strefa, S.A"
"Htl-Strefa, S.A"
Sandoz
Lupin Pharmaceu
Nivagen Pharmac
Mylan
Lupin Pharmaceu
Glenmark Pharma
Camber Pharmace
BMS Onco/Immun
Zydus Pharmaceu
West-Ward/Hikma
Sun Pharmaceuti
Sciegen Pharmac
Novadoz Pharmac
Lupin Pharmaceu
Camber Pharmace
Aurobindo Pharm
Ascend Laborato
Ajanta Pharma L
Astrazeneca/Cov
Wyeth/Pfizer
Wyeth/Pfizer
Takeda Pharmace
Horizon Therape
Organon LLC
Merck Sharp & D
Zydus Pharmaceu
Torrent Pharmac
Sun Pharma Glob
Rising Pharm
Prasco Labs
Major Pharmaceu
Macleods Pharma
Lupin Pharmaceu
Innovida Pharma
"Gsms, Inc."
Solco Healthcar
"Cipla USA, Inc."
Camber Pharmace
Breckenridge
Bluepoint Labor
Avpak
Avet Pharmaceut
Ascend Laborato
Apotex Corp
Ajanta Pharma L
Actavis/Teva
AHP
Bausch Health U
Abbvie US LLC
Sanofi-Aventis
Sanofi-Aventis
Janssen Pharm.
Alcon/Novartis
Allergan Inc.
Xlcare Pharmace
Strides Pharma
Rising Pharm
Global Pharm
Epic Pharma LLC
Camber Pharmace
Apotex Corp
Amneal Pharmace
Zydus Pharmaceu
Prasco Labs
Par Pharm.
Concordia Pharm
Tris Pharma Inc
Glaxosmithkline
Meda/Mylan Spec
Concordia Pharm
Ipsen Biopharma
Arbor Pharmaceu
Home Aide Diagn
Home Aide Diagn
Home Aide Diagn
Home Aide Diagn
Home Aide Diagn
Home Aide Diagn
Home Aide Diagn
Home Aide Diagn
Home Aide Diagn
Home Aide Diagn
Home Aide Diagn
Global Diabetic
Global Diabetic
Global Diabetic
Global Diabetic
Global Diabetic
Global Diabetic
Global Diabetic
Global Diabetic
Global Diabetic
Global Diabetic
Global Diabetic
Global Diabetic
Mhc Medical Pro
Mhc Medical Pro
Mhc Medical Pro
Mhc Medical Pro
Mhc Medical Pro
Mhc Medical Pro
Mhc Medical Pro
Mhc Medical Pro
Mhc Medical Pro
Mhc Medical Pro
Mhc Medical Pro
Mhc Medical Pro
Mhc Medical Pro
Mhc Medical Pro
Mhc Medical Pro
Mhc Medical Pro
Mhc Medical Pro
Mhc Medical Pro
Mhc Medical Pro
Mhc Medical Pro
Mhc Medical Pro
Mhc Medical Pro
Mhc Medical Pro
Mhc Medical Pro
Mhc Medical Pro
Mhc Medical Pro
Mhc Medical Pro
Mhc Medical Pro
Mhc Medical Pro
Mhc Medical Pro
Mhc Medical Pro
Mhc Medical Pro
Mhc Medical Pro
Mhc Medical Pro
Mhc Medical Pro
Mhc Medical Pro
Mhc Medical Pro
Mhc Medical Pro
Mhc Medical Pro
Mhc Medical Pro
Mhc Medical Pro
Mhc Medical Pro
Mhc Medical Pro
Mhc Medical Pro
Mhc Medical Pro
Rugby
Rugby
Rugby
Mhc Medical Pro
Mhc Medical Pro
Mhc Medical Pro
Woodward Pharma
Bd Medical Surg
Bd Medical Surg
Bd Medical Surg
Taro Pharm USA
Sola Pharmaceut
Perrigo/Padagis
"IGI Labs, Inc./"
Arbor Pharmaceu
Arbor Pharmaceu
Bausch Health U
Auxilium/Endo P
Meda/Mylan Spec
Janssen Product
Strides Pharma
Rising Pharm
Mylan
"Cipla USA, Inc."
Camber Pharmace
Aurobindo Pharm
Teva USA
"Cipla USA, Inc."
Aurobindo Pharm
Laurus Labs Lim
Nomax Inc
Wyeth/Pfizer
Pfizer/Viatris
Eli Lilly & Co.
"Daiichi Sankyo,"
Bausch Health U
Theratechnologi
Shire US Inc.
Pfizer US Pharm
Meda/Mylan Spec
Zydus Pharmaceu
Teva USA
Mylan
Greenstone LLC.
Aurobindo Pharm
Ajanta Pharma L
Bausch Health U
Tolmar Pharmace
Northstar Rx Ll
BMS Primarycare
Trigen Laborato
Sanofi-Aventis
Nostrum Laborat
"Afaxys, Inc."
Janssen Pharm.
Amneal Pharmace
Pharmaci/Pfizer
Merck Sharp & D
Merck Sharp & D
Ptc Therapeutic
Eli Lilly & Co.
Eli Lilly & Co.
Par Pharm.
Apellis Pharmac
BMS Primarycare
Mylan Specialty
"Cipla USA, Inc."
Zydus Pharmaceu
Teva USA
Strides Pharma
Mylan
Macleods Pharma
Lupin Pharmaceu
Laurus Labs Lim
"Cipla USA, Inc."
Aurobindo Pharm
Apotex Corp
Amneal Pharmace
Gilead Sciences
Amneal Pharmace
Legacy Pharmace
"Gsms, Inc."
Bionpharma Inc.
Avet Pharmaceut
Wockhardt USA L
Taro Pharm USA
Oceanside Pharm
Northstar Rx Ll
Major Pharmaceu
Taro Pharm USA
Mylan
Dr.Reddy'S Lab
Jaymac Pharma
Amgen
Amgen
Amgen
Emmaus Medical
Qualitest/Par P
Ferring Ph Inc
Ferring Ph Inc
Glaxosmithkline
Glaxosmithkline
"Daiichi Sankyo,"
Zydus Pharmaceu
Winthrop US
Teva Parenteral
Sandoz
Northstar Rx Ll
Meitheal Pharma
Fresenius Kabi/
Fresenius Kabi
Bluepoint Labor
App/Fresenius K
Apotex Corp
Amphastar Pharm
Teva USA
Lupin Pharmaceu
"Genentech, Inc."
Leo Pharma Inc.
Wockhardt USA L
Sun Pharma Glob
Sandoz
Mylan Instituti
Mylan
Major Pharmaceu
Macleods Pharma
Lannett Co. Inc
Avpak
Aurobindo Pharm
Ajanta Pharma L
AHP
Zydus Pharmaceu
Teva USA
Solco Healthcar
Northstar Rx Ll
Marlex Pharm.
Florida Pharmac
Epic Pharma LLC
"Cipla USA, Inc."
Camber Pharmace
Breckenridge
Aurobindo Pharm
Amneal Pharmace
Accord Healthca
Perrigo/Padagis
Novartis
Takeda Pharmace
Actavis/Teva
Veloxis Pharmac
Azurity Pharmac
Gilead Sciences
Greenwich/Jazz
Galderma Labora
Meda/Mylan Spec
Sun Pharmaceuti
Somerset Therap
Breckenridge
Apotex Corp
Teva USA
Mylan Specialty
International M
Amneal Pharmace
Mylan Specialty
Mylan Specialty
Teva USA
Viiv Healthcare
Glaxosmithkline
Upsher Smith La
Sandoz
Prasco Labs
Mylan/Prasco La
Greenstone LLC.
Breckenridge
Accord Healthca
Amgen
Sun Pharmaceuti
Viiv Healthcare
Validus Pharmac
Pfizer US Pharm
Eli Lilly & Co.
Mutual Pharm Co
Tersera Therape
Cintex Services
"Genentech, Inc."
Janssen Biotech
Zydus Pharmaceu
Teva USA
Sun Pharmaceuti
Novadoz Pharmac
Mylan
Breckenridge
Armas Pharmaceu
Areva Pharmaceu
Mayne Pharma In
Bausch Health U
Fosun Pharma Us
Dr.Reddy'S Lab
Bluepoint Labor
Auromedics Phar
Apotex Corp
Fresenius Kabi
Northstar Rx Ll
West-Ward/Hikma
Par Pharm.
WG Critical Car
Par Pharmaceuti
Hospira/Pfizer
Perrigo/Padagis
Arbor Pharmaceu
Arbor Pharmaceu
Arbor Pharmaceu
Hospira/Pfizer
Arbor Pharmaceu
Mckesson Packag
Mylan
Morton Grove Ph
Versapharm/Akor
"Micro Labs USA,"
Sola Pharmaceut
Teligent Pharma
Perrigo/Padagis
Wilshire Pharma
Amneal Pharmace
Par Pharm.
Ani Pharmaceuti
Arbor Pharmaceu
Mayne Pharma In
Arbor Pharmaceu
Bausch Health U
Amneal Pharmace
Akorn Inc.
Perrigo/Padagis
Nivagen Pharmac
Wilshire Pharma
Teva USA
Torrent Pharmac
Sandoz
Rising Pharm
Oceanside Pharm
"Genentech, Inc."
Solco Healthcar
Major Pharmaceu
Lupin Pharmaceu
Macleods Pharma
Legacy Pharmace
Teva USA
Jubilant Cadist
Silarx/Lannett
International L
Torrent Pharmac
Camber Pharmace
"Cipla USA, Inc."
Exelan Pharmace
Bluepoint Labor
Amneal Pharmace
Accord Healthca
Aurobindo Pharm
AHP
Mayne Pharma In
Ascend Laborato
Mylan
Aurobindo Pharm
Biocon Pharma I
Astrazeneca Lp/
Zydus Pharmaceu
Mylan Instituti
Dr.Reddy'S Lab
Lannett Co. Inc
Torrent Pharmac
Camber Pharmace
Northstar Rx Ll
"Cipla USA, Inc."
Teva USA
Ohm-Sun Pharmac
Akorn Inc.
Mylan Instituti
Auromedics Phar
"Xiromed, LLC"
Novitium Pharma
Actavis/Teva
Mayne Pharma In
Actavis/Allerga*
Mylan
Sandoz
Alvogen Inc
Noven Therapeut
Mylan
Sandoz
Perrigo/Padagis
Amer. Regent
West-Ward/Hikma
Glenmark Pharma
Teva USA*
Prasco Labs
Mylan*
"Gsms, Inc."
Mayne Pharma In
Perrigo/Padagis
Epic Pharma LLC
Avkare
Alvogen Inc
Amneal Pharmace
Ingenus Pharmac
Breckenridge
Mylan
Pharmaci/Pfizer
Ascend Therapeu
Teva USA
Sun Pharma Glob
Orchid/Bionphar
Macleods Pharma
Mylan
Lupin Pharmaceu
Aurobindo Pharm
Glenmark Pharma
Dr.Reddy'S Lab
Oceanside Pharm
Upsher-Smith La
Par Pharm.
Sciegen Pharmac
Oceanside Pharm
West-Ward/Hikma
Edenbridge Phar
"Trupharma, LLC."
Amneal Pharmace
Alvogen Inc
Lupin Pharmaceu
AHP
Versapharm/Akor
"STI Pharma, LLC"
Teva USA
Epic Pharma LLC
Lupin Pharmaceu
Versapharm/Akor
Strides Pharma
Greenstone LLC.
Bionpharma Inc.
Avet Pharmaceut
Pharm Assoc Inc
Epic Pharma LLC
Mylan
Edenbridge Phar
Taro Pharm USA
Sandoz
Apotex Corp
Ani Pharmaceuti
Amneal Pharmace
Zydus Pharmaceu
Teva USA
Taro Pharm USA
Northstar Rx Ll
Teva USA
Prasco Labs
Bluepoint Labor
Fresenius Kabi
West-Ward/Hikma
Accord Healthca
Amneal Pharmace
Pfizer US Pharm
Provell Pharmac
Perrigo/Padagis
Arbor Pharmaceu
Arbor Pharmaceu
Amgen
Amgen
West-Ward/Hikma
Teva USA
Par Pharm.
Mylan
Breckenridge
Biocon Pharma I
Eli Lilly & Co.
Regeneron Pharm
BMS Primarycare
"Daiichi Sankyo,"
"Genentech, Inc."
Covidien/Kendal
Novartis
Zydus Pharmaceu
Upsher-Smith La
Roxane/West-War
Mylan
Greenstone LLC.
Florida Pharmac
"Cipla USA, Inc."
Bryant Ranch Pr
Breckenridge
Alvogen Inc
Novartis
Novartis
Novartis
Takeda Pharmace
Sarepta Therape
Mitsubishi Tana
Novartis
Regeneron Pharm
Kala Pharmaceut
Sun Pharma Glob
Zydus Pharmaceu
Sciegen Pharmac
Sandoz
Ohm-Sun Pharmac
Northstar Rx Ll
Major Pharmaceu
"Gsms, Inc."
Aurobindo Pharm
Ascend Laborato
Apotex Corp
Amneal Pharmace
Actavis/Teva
Accord Healthca
AHP
Northstar Rx Ll
Glenmark Pharma
Dr.Reddy'S Lab
Ascend Laborato
Ani Pharmaceuti
Amneal Pharmace
Actavis/Teva
"Gsms, Inc."
Mayne Pharma In
Genzyme
Northstar Rx Ll
Teva USA
Rising Pharm
Northstar Rx Ll
Macleods Pharma
"Cipla USA, Inc."
Camber Pharmace
Aurobindo Pharm
Apotex Corp
Baxter Healthca
Baxter Healthca
West-Ward/Hikma
Mylan Instituti
Fresenius Kabi
Athenex Pharmac
Pd-Rx Pharm
Northstar Rx Ll
Lupin Pharmaceu
Novitium Pharma
Legacy Pharmace
"Gsms, Inc."
Gavis/Lupin
Fresenius Kabi
Mylan Instituti*
Dr.Reddy'S Lab
"Celltrion USA,"
Sky Pharmaceuti
Carlsbad Tech
Bluepoint Labor
Avpak
Aurobindo Pharm
Aphena Pharma S
Alembic Pharmac
AHP
Zydus Pharmaceu
West-Ward/Hikma
Teva USA
Vanda Pharmaceu
"Kyowa Kirin, In"
Astrazeneca
"Secura Bio, Inc"
Novartis/Secura
Astrazeneca
Astrazeneca
Astrazeneca
West-Ward/Hikma
Sun Pharma Glob
Novadoz Pharmac
Northstar Rx Ll
Mylan
Lannett Co. Inc
Tris Pharma Inc
Dr.Reddy'S Lab
Alembic Pharmac
Wallace/Mylan
Vistapharm
Viona Pharmaceu
Taro Pharm USA
Northstar Rx Ll
Marlex Pharm.
Ani Pharmaceuti
Alvogen Inc
Amneal Pharmace
Meda/Mylan Spec
Pfizer US Pharm
Yiling Pharmace
Torrent Pharmac
Rising Pharm
Qualitest/Par P
Mutual Pharm Co
Ranbaxy Pharmac
Method Pharmace
Jubilant Cadist
Glenmark Pharma
Carlsbad Tech
Avet Pharmaceut
Aurobindo Pharm
Novartis
Actavis/Allerga
Millicent Pharm
Amneal Pharmace
Rhodes Pharmace
Ranbaxy/Sun Pha
Oceanside Pharm
Major Pharmaceu
Lupin Pharmaceu
Lifestar Pharma
Mylan
Westminster Pha
Laurus Labs Lim
"Gsms, Inc."
Dr.Reddy'S Lab
Austarpharma Ll
Ani Pharmaceuti
Amneal Pharmace
Alembic Pharmac
Ajanta Pharma L
AHP
Zydus Pharmaceu
Sun Pharmaceuti
Perrigo Co.
Northstar Rx Ll
Mylan Instituti
Solco Healthcar
Mylan
Lupin Pharmaceu
"Gsms, Inc."
"Cipla USA, Inc."
Camber Pharmace
Aurobindo Pharm
Alembic Pharmac
AHP
Westminster Pha
Westminster Pha
Torrent Pharmac
Torrent Pharmac
Rhodes Pharmace
Rhodes Pharmace
Northstar Rx Ll
Northstar Rx Ll
Mylan
Mylan
Lupin Pharmaceu
Lupin Pharmaceu
Ranbaxy/Sun Pha
Ranbaxy/Sun Pha
Global Pharm
Global Pharm
Glenmark Pharma
Glenmark Pharma
Dr.Reddy'S Lab
Dr.Reddy'S Lab
"Cipla USA, Inc."
"Cipla USA, Inc."
Apotex Corp
Apotex Corp
Ani Pharmaceuti
Ani Pharmaceuti
Amneal Pharmace
Amneal Pharmace
Alembic Pharmac
Alembic Pharmac
Ajanta Pharma L
Ajanta Pharma L
AHP
AHP
Zydus Pharmaceu
TWI Pharmaceuti
Par Pharm.
"Micro Labs USA,"
Lupin Pharmaceu
Laurus Labs Lim
Aurobindo Pharm
Amneal Pharmace
Alembic Pharmac
Xspire Pharma
Specgx LLC
Mylan
Mallinckrodt Ph
Apotex/Novaplus
Apotex Corp
Alvogen Inc
Teva USA
Mayne Pharma In
Mallinckrodt Ph
West-Ward/Hikma
Hospira/Pfizer*
"Cephalon,Inc.-T"
"Chiesi USA, Inc"
Apopharma/Chies
"Chiesi USA, Inc"
"Chiesi USA, Inc"
Shionogi Pharma
Forest/Allergan
Novo Nordisk
Novo Nordisk
Novo Nordisk
Leo Pharma Inc.
Bayer Pharm/Leo
Rising Pharm
Major Pharmaceu
Legacy Pharmace
Teva USA
Exelan Pharmace
Dr.Reddy'S Lab
Camber Pharmace
Avpak
Aurobindo Pharm
Ascend Laborato
Accord Healthca
AHP
"Zogenix, Inc."
Actavis/Teva
Actavis/Teva
Allergan Inc.
Allergan Inc.
Shire US Inc.
Catalyst Pharma
Ferring Ph Inc
Azurity-Novaplu
Azurity Pharmac
Patrin Pharma
Pharmaci/Pfizer
Eyevance Pharma
Alcon/Eyevance
Perrigo/Padagis
Epic Pharma LLC
Grifols
West-Ward/Hikma
Roxane/West-War
Rising Pharm
Aurobindo Pharm
Ani Pharmaceuti
Amneal Pharmace
Pfizer US Pharm
Ibsa Pharma Inc
Glaxosmithkline
Sanofi-Aventis
Boehringer/Sano
Glaxosmithkline
Glaxosmithkline
Teva USA
Rising Pharm
Northstar Rx Ll
Major Pharmaceu
Harris Pharm
"Gsms, Inc."
Greenstone LLC.
Zydus Pharmaceu
Glenmark Pharma
Dr.Reddy'S Lab
Bluepoint Labor
Ani Pharmaceuti
Acetris Health
AHP
Woodward Pharma
Woodward Pharma
Sagent/Novaplus
Sagent/Novaplus
Sagent Pharmace
Sagent Pharmace
Renaissance Lak
Renaissance Lak
Hospira/Pfizer
Hospira/Pfizer
Baxter Healthca
Baxter Healthca
West-Ward/Hikma
Sigmapharm Labo
Lupin Pharmaceu
Cameron Pharmac
Teva USA
Avpak
Avkare
Amneal Pharmace
AHP
West-Ward/Hikma
"West-Ward,Inc./"
Mylan Instituti
Claris/Baxter
App/Fresenius K
Bausch Health U
Seton Pharmaceu
Sandoz
Rising Pharm
Perrigo/Padagis
Marlex Pharm.
"IGI Labs, Inc./"
Glenmark Pharma
Taro Pharm USA
Glasshouse Phar
Gavis/Lupin
Fougera/Sandoz
Encube Ethicals
Cosette Pharmac
Amneal Pharmace
Actavis/Teva
Taro Pharm USA
Seton Pharmaceu
Rising Pharm
Perrigo/Padagis
Glenmark Pharma
Amneal Pharmace
Seton Pharmaceu
Rising Pharm
Perrigo/Padagis
Glenmark Pharma
Amneal Pharmace
"Xiromed, LLC"
Viona Pharmaceu
Teva USA
Taro Pharm USA
Sola Pharmaceut
Rising Pharm
Perrigo/Padagis
Oceanside Pharm
Northstar Rx Ll
Mayne Pharma In
Teligent Pharma
Zydus Pharmaceu
Macleods Pharma
Lupin Pharmaceu
Ipg Pharmaceuti
Glenmark Pharma
Glasshouse Phar
Fougera/Sandoz
Amneal Pharmace
Alvogen Inc
Actavis/Teva
Teva USA
Taro Pharm USA
Impax/Amneal
Cosette Pharmac
Puretek Corpora
Denmat Holdings
Pacific/Greenst
"Almirall, LLC"
"Xiromed, LLC"
Taro Pharm USA
Spear/Mylan
Spear Pharm/May
Mylan
Mayne Pharma In
Fresenius Kabi
Bluepoint Labor
App/Fresenius K
Accord Healthca*
Dr.Reddy'S Lab
Westminster Pha
Vensun/Strides
Upsher-Smith La
Teva USA
Taro Pharm USA
Silarx/Lannett
Sciegen Pharmac
Sandoz
Ranbaxy/Sun Pha
Pharm Assoc Inc
Par Pharm.
Northstar Rx Ll
Nivagen Pharmac
Mylan
Torrent Pharmac
Major Pharmaceu
Lupin Pharmaceu
Legacy Pharmace
Dr.Reddy'S Lab
Camber Pharmace
Bluepoint Labor
Avkare
Avet Pharmaceut
Aurobindo Pharm
Alvogen Inc
Almatica Pharma
Alembic Pharmac
AHP
West-Ward/Hikma
Par Pharmaceuti
Par Pharm.
Mylan Instituti
Auromedics Phar
App/Fresenius K
Zydus Pharmaceu
Pharm Assoc Inc
Novitium Pharma
Northstar Rx Ll
Marlex Pharm.
Major Pharmaceu
Lannett Co. Inc
Dr.Reddy'S Lab
App/Fresenius K
Amneal Pharmace
Teligent Pharma
Taro Pharm USA
Perrigo/Padagis
Cintex Services
Mylan
Teva USA
Bausch Health U
Amici Pharmaceu
Par Pharm.
"Cipla USA, Inc."
West-Ward/Hikma
Perrigo/Padagis
Morton Grove Ph
Hi-Tech/Akorn C
"Gsms, Inc."
Glenmark Pharma
Fougera/Sandoz
Cosette Pharmac
Apotex/Novaplus
Apotex Corp
West-Ward/Hikma
Teva USA
Prasco Labs
Teva USA
Sandoz
Lannett Co. Inc
Teva USA
Mylan
Upsher-Smith La
Apotex Corp
Ani Pharmaceuti
Par Pharm.
Actavis/Teva
Allergan Inc.
Allergan Inc.
Allergan Inc.
Novartis
Novartis
Sunrise Pharmac
Qualitest/Par P
Method Pharmace
Marlex Pharm.
Leading Pharma
Excellium Pharm
Eci Pharmaceuti
Chartwell Rx Ll
"Athem, LLC"
Amneal Pharmace
Aiping Pharmace
AHP
Trigen Laborato
Zydus Pharmaceu
Sandoz
Mylan Instituti
Dr.Reddy'S Lab
Auromedics Phar
Almatica Pharma
Mylan
Teva USA
Teligent Pharma
Eli Lilly & Co.
Endo Pharm Inc.
Organon LLC
Merck Sharp & D
Merck Sharp & D
Organon LLC
Mylan
Ohm-Sun Pharmac
Accord Healthca
Mylan Instituti
Apotex Corp
Novadoz Pharmac
Sandoz
Baxter Healthca
Dr.Reddy'S Lab
"Celltrion USA,"
Lupin Pharmaceu
Actavis/Teva
Meitheal Pharma
West-Ward/Hikma
Be Pharmaceutic
"Cipla USA, Inc."
Bluepoint Labor
Fresenius Kabi
"Xiromed, LLC"
Ascend Laborato
Camber Pharmace
Solco Healthcar
Aurobindo Pharm
Exelan Pharmace
"Cipla USA, Inc."
"Cipla USA, Inc."
Rising Pharm
Glenmark Pharma
Aurobindo Pharm
Fresenius Kabi
Mylan Instituti
Shire US Inc.
Aveo Pharmaceut
Pfizer US Pharm
Pfizer US Pharm
Endo Pharm Inc.
Qualitest/Par P
Mylan
Amneal Pharmace
Glenmark Pharma
Mylan Instituti
Fresenius Kabi
Glenmark Pharma
Athenex Pharmac
Bluepoint Labor
Amneal Bioscien
Sagent Pharmace
Dr.Reddy'S Lab
Astrazeneca Lp/
Northstar Rx Ll
Bluepoint/Oncop
Accord Healthca
Actavis/Teva
Meitheal Pharma
Mylan/Auromedic
Sandoz
Sandoz/Novaplus
Wockhardt USA L
Solco Healthcar
Sagent Pharmace
Ranbaxy/Sun Pha
Pd-Rx Pharm
Roxane/West-War
Mylan Instituti
Claris/Baxter
Morton Grove Ph
Hospira/Pfizer
Excellium Pharm
Hospira-Novaplu
Mylan
West-Ward/Hikma
Leading Pharma
Athenex Pharmac
App/Fresenius K
App/Premierpro
Fresenius Kabi
Avet Pharmaceut
Auromedics Phar
Accord Healthca
US Pharmaceutic
US Pharmaceutic
US Pharmaceutic
US Pharmaceutic
"Genentech, Inc."
Lupin Pharmaceu
Eisai Inc.
Tagi Pharma
Sun Pharmaceuti
Sterling-Knight
Solco Healthcar
Pharmaceutica N
Northstar Rx Ll
Method Pharmace
Megalith Pharma
Mckesson Packag
Marlex Pharm.
Major Pharmaceu
Hi-Tech/Akorn C
"Gsms, Inc."
Glenmark Pharma
Greenstone LLC.
Epic Pharma LLC
Granules Pharma
"Cipla USA, Inc."
Bluepoint Labor
Exelan Pharmace
Sciegen Pharmac
Pd-Rx Pharm
Bi-Coastal Phar
Aurobindo Pharm
Ascend Laborato
Akron Pharma In
Actavis/Teva
Apotex Corp
Strides Pharma
Time-Cap Labs
Aci Healthcare
Acella Pharmace
Amneal Pharmace
AHP
Alivio Medical
Zydus Pharmaceu
Westminster Pha
"Cephalon,Inc.-T"
Piramal Critica
Amicus Therapeu
Sun Pharma Glob
Patriot Pharmac
Actavis/Teva
Aurobindo Pharm
Zydus Pharmaceu
West-Ward/Hikma
Rising Pharm
Slate Run Pharm
Aurobindo Pharm
Apotex Corp
Roxane/West-War
Grifols Therape
Grifols Therape
Baxalta US Inc.
Baxalta US Inc.
Kedrion Biophar
Bio Products La
Bio Products La
Grifols Therape
Fresenius Kabi
Par Pharm.
Sagent Pharmace
Merck Sharp & D
Meda/Mylan Spec
Sandoz
Mylan
Lupin Pharmaceu
Hi-Tech/Akorn C
Greenstone/Pras
Nps Pharmaceuti
Walgreen Co.
Rite Aid Corp.
CVS
Walgreen Co.
Rite Aid Corp.
Equaline Vitami
Gavis/Lupin
Gavis/Lupin
Gavis/Lupin
Gavis/Lupin
Gavis/Lupin
Gavis/Lupin
Gavis/Lupin
"Genentech, Inc."
Blueprint Medic
"Genentech, Inc."
Allergan Inc.
Sagent Pharmace
Northstar Rx Ll
Mylan Instituti
Meitheal Pharma
Hospira/Pfizer
Hospira-Novaplu
Dr.Reddy'S Lab
Bluepoint Labor
Athenex Pharmac
App/Fresenius K
Accord Healthca
West-Ward/Hikma
Rising Pharm
Puracap Laborat
Northstar Rx Ll
Nivagen Pharmac
Greenstone LLC.
Exelan Pharmace
Epic Pharma LLC
"Cipla USA, Inc."
Aurobindo Pharm
Camber Pharmace
AHP
"Xiromed, LLC"
Urovant Science
Allergan Inc.
Morton Grove Ph
Abbvie US LLC
Abbvie US LLC
Pharmaci/Pfizer
Akorn Inc.
Baxter Healthca
Baxter Healthca
Teligent Pharma
Sola Pharmaceut
Sandoz
Perrigo/Padagis
Pacific/Greenst
Hospira/Pfizer
Hospira-Novaplu
Fresenius Kabi
Cosette Pharmac
Bausch Health U
Akorn Inc.
